SoilTemp_10cm,SoilTemp_20cm,SoilTemp_40cm,SoilTemp_80cm,SoilHeatFlux_DiffVolt1,RZT,TimeOfDay,Optimized_RZT
17.21362762272869,18.12214692416544,15.51962613169302,15.68700740515536,0.094482,17.2565107598418,Afternoon,20.49505846466887
17.21492486958771,18.12578316601635,15.51823003892305,15.68766905311145,0.111575,17.257918605957528,Evening,20.49505846466887
17.21673967321654,18.12964511696372,15.51683406928775,15.68833081760318,0.127677,17.259830108518095,Evening,20.49505846466887
17.21855448416456,18.13381442718918,15.51541957111337,15.68899269803624,0.142369,17.261756190940744,Evening,20.49505846466887
17.21963237293599,18.13620490189138,15.51466774120905,15.68964883742867,0.155864,17.262896107857653,Evening,20.49505846466887
17.22072437425986,18.13859537659359,15.51385658145998,15.69030509311249,0.169359,17.264049459472893,Evening,20.49505846466887
17.22192746038782,18.14082346541452,15.51297975642987,15.6909614654166,0.182854,17.265300907054836,Evening,20.49505846466887
17.22660658917582,18.14733972846151,15.50963945249167,15.69164429456563,0.199935,17.270066210665465,Evening,20.49505846466887
17.23134326101543,18.15371958438217,15.50605634721139,15.69234300984729,0.218123,17.274879824848902,Evening,20.49505846466887
17.23614831974019,18.15930686432236,15.50247030759521,15.69304184150502,0.236307,17.27972099041799,Evening,20.49505846466887
17.22839226430219,18.14951158597083,15.51036152240291,15.69357894676507,0.223211,17.271870073656313,Evening,20.49505846466887
17.22145230261665,18.1386503761621,15.5180288322606,15.69413674027448,0.229465,17.264745882204455,Evening,20.49505846466887
17.21704554808073,18.12854889563219,15.52511296264199,15.69470790172379,0.208199,17.260070432740314,Evening,20.49505846466887
17.2152843851631,18.12226976337769,15.52985875800944,15.69530647600114,0.177104,17.25809579121806,Evening,20.49505846466887
17.2142598156696,18.11564678587821,15.53366086410787,15.69590929177467,0.118966,17.2568063108894,Evening,20.49505846466887
17.21387046554099,18.10886651746878,15.53688402260505,15.69651222343591,0.091126,17.25611432613429,Evening,20.49505846466887
17.21501095142499,18.12097230000282,15.53309131775718,15.69721681085784,0.186818,17.257774209796008,Evening,20.49505846466887
17.21859202502682,18.13223989443206,15.52672211107826,15.69792955497162,0.268135,17.261718610920788,Evening,20.49505846466887
17.22433271069863,18.14350411087665,15.51940465321391,15.69865137072438,0.280807,17.267719689171738,Evening,20.49505846466887
17.22403501149859,18.14305857149792,15.52063138760088,15.69928537908381,0.286786,17.267415158533712,Evening,20.49505846466887
17.22373694002992,18.14261306944498,15.52185828229104,15.69991950282154,0.292767,17.267110275112746,Evening,20.49505846466887
17.22343854804862,18.14216753006625,15.52308530061906,15.7005537434975,0.298748,17.266805084660163,Evening,20.49505846466887
17.2239378452778,18.14302423176762,15.52302022836129,15.70120392845897,0.300715,17.267321263778452,Evening,20.49505846466887
17.22443710711053,18.14388093346899,15.52295525533319,15.70185422947791,0.302683,17.267837409194623,Evening,20.49505846466887
17.22493639477205,18.14473763517036,15.52289050386753,15.70250703652332,0.304648,17.26835357923779,Evening,20.49505846466887
17.22268012684204,18.14111421473292,15.5264645721245,15.70311713787325,0.314428,17.26603316584596,Evening,20.49505846466887
17.22072332405939,18.13749081295838,15.53003878861326,15.70372981361153,0.324204,17.263997982576928,Evening,20.49505846466887
17.21909950308272,18.13386741118385,15.53358388547934,15.70434273289866,0.333533,17.26227994845443,Evening,20.49505846466887
17.21830257484808,18.13180305197503,15.53561844076017,15.70497360709694,0.328268,17.261423251087173,Evening,20.49505846466887
17.21762794170704,18.12973873009201,15.53763895682969,15.70560718684668,0.320299,17.26068303528841,Evening,20.49505846466887
17.21727975166727,18.1276743522203,15.53961726658951,15.70624281913423,0.299863,17.26025373657414,Evening,20.49505846466887
17.21654623125779,18.12326714602769,15.54335887910552,15.70685770438378,0.259215,17.259346534910296,Evening,20.49505846466887
17.21581294705726,18.11874850366716,15.54688431698238,15.70747270618979,0.221991,17.258434248480334,Evening,20.49505846466887
17.21563129713792,18.11401040428125,15.54954876956763,15.70808782518902,0.209635,17.25803686490742,Evening,20.49505846466887
17.21587297777273,18.11701141705048,15.54922135658292,15.70875022517255,0.219705,17.258409327003097,Evening,20.49505846466887
17.21633177956155,18.12000363959445,15.54879537871027,15.70941274208411,0.23019,17.25898816036084,Evening,20.49505846466887
17.21695761780424,18.12283371887483,15.54758031945881,15.71007537563723,0.249521,17.259718307986724,Evening,20.49505846466887
17.21687460156391,18.12273041973188,15.5485940117147,15.71071424391691,0.251864,17.259634458836207,Evening,20.49505846466887
17.21679116417439,18.12262710192604,15.54960786475189,15.71135322949621,0.254185,17.25955020769093,Evening,20.49505846466887
17.21670733266965,18.1225237841202,15.55062189082761,15.71199233116545,0.256477,17.25946558118615,Evening,20.49505846466887
17.21655856647156,18.12012002143633,15.55310385035159,15.71262739869668,0.239432,17.259210191605863,Evening,20.49505846466887
17.21657215103498,18.11757675358495,15.554824626681,15.71326258359143,0.231106,17.25910273013359,Evening,20.49505846466887
17.21682614834157,18.11501769692131,15.55651912129106,15.71389788464001,0.22347,17.259223500901953,Evening,20.49505846466887
17.21716820119683,18.10756504159895,15.56044280787056,15.71449897875464,0.202562,17.259196347365037,Night,20.49505846466887
17.21758227821141,18.10065144544161,15.56401409545033,15.71511748248902,0.184635,17.259263315038762,Night,20.49505846466887
17.21801662440545,18.09377724666335,15.56667345751263,15.71574589673399,0.192778,17.259351349383763,Night,20.49505846466887
17.2091736825939,18.09168780451882,15.57339988289223,15.71614425395129,0.07223,17.250830490622135,Night,20.49505846466887
17.20791477091173,18.08936431096214,15.58172285913872,15.71667532213784,-0.04695,17.2495222224364,Night,20.49505846466887
17.22364759335733,18.08312265380832,15.58460128995922,15.71726210659001,0.230716,17.26421149754193,Night,20.49505846466887
17.22372161093695,18.08384214587884,15.58524230159325,15.71792547551852,0.278136,17.26431619036132,Night,20.49505846466887
17.22388915578747,18.08461855979029,15.58585715402725,15.71858896138693,0.320535,17.264512660542803,Night,20.49505846466887
17.22409368470825,18.08539495503884,15.58647219204995,15.7192525642166,0.356578,17.264744355788448,Night,20.49505846466887
17.22371762198755,18.08579154163669,15.58758013856917,15.71989527643099,0.338952,17.264405106765,Night,20.49505846466887
17.22356466578219,18.08618812823454,15.58868823403855,15.72053918614207,0.310657,17.264278358272023,Night,20.49505846466887
17.22341170754576,18.0865846961695,15.58979651517663,15.72118333659195,0.281644,17.26415160698135,Night,20.49505846466887
17.22396388137556,18.08924309544516,15.5893560959041,15.72189196187993,0.392377,17.264803541978193,Night,20.49505846466887
17.22611552593547,18.09241487373729,15.58836411448555,15.72258378718478,0.512886,17.26700319207144,Night,20.49505846466887
17.22926596977244,18.09626103587264,15.58636740190156,15.72327572988675,0.635623,17.270186022062983,Night,20.49505846466887
17.22946729446628,18.09822773213514,15.58644373332205,15.72393860593207,0.630367,17.270471046511897,Night,20.49505846466887
17.22918314222991,18.10019002395355,15.58649329425142,15.72460355205936,0.625119,17.27029346054968,Night,20.49505846466887
17.22889854973965,18.10211999163148,15.58654302877896,15.7252706572283,0.619869,17.27011392246231,Night,20.49505846466887
17.22658610382611,18.09868172581187,15.59004116541692,15.7258666575281,0.545527,17.267748772829094,Night,20.49505846466887
17.22427343886195,18.09552917030791,15.59345255266828,15.72646858094159,0.471205,17.265396952830116,Night,20.49505846466887
17.22230313442299,18.0923788916776,15.59646500390582,15.7270706215727,0.384568,17.26337127935346,Night,20.49505846466887
17.22047441109762,18.09174819768144,15.59813775186008,15.72770132125413,0.348917,17.261599778512362,Night,20.49505846466887
17.21891615107509,18.09120185998725,15.59974437133838,15.72833213819597,0.318293,17.260089876160304,Night,20.49505846466887
17.21758571380888,18.09076518548562,15.60119682634257,15.72896839240769,0.288326,17.258802148502625,Night,20.49505846466887
17.21790472132351,18.09195446004141,15.60151976140116,15.72962871325507,0.33209,17.259162424802067,Night,20.49505846466887
17.21866010870378,18.09356294062699,15.60168853203909,15.73029372790318,0.360208,17.259958197163982,Night,20.49505846466887
17.21969843608047,18.09538951584637,15.60185521385039,15.73095923165329,0.393872,17.261033801032454,Night,20.49505846466887
17.21863506456973,18.09606287323151,15.60278587193799,15.73160659210498,0.387522,17.260053020110256,Night,20.49505846466887
17.21757205588089,18.09673626794245,15.60371667945648,15.73224585007623,0.364939,17.25907258654975,Night,20.49505846466887
17.21650951782429,18.09740962532759,15.60464764866321,15.73288522545776,0.34367,17.258092599497648,Night,20.49505846466887
17.2161337324591,18.09685011162699,15.60593615839113,15.73352260744796,0.335214,17.257708297307193,Night,20.49505846466887
17.21575799575832,18.09629059792639,15.60717583398479,15.73416170901185,0.326788,17.257324035727628,Night,20.49505846466887
17.21537723867392,18.09573104690001,15.60841567134696,15.7348009566706,0.318382,17.25693499067166,Night,20.49505846466887
17.21342312809924,18.09452475178332,15.61020724714377,15.73542835885345,0.267126,17.25501678201097,Night,20.49505846466887
17.21207684908716,18.09341938562261,15.61191894756525,15.73605587855375,0.215894,17.253682286604246,Night,20.49505846466887
17.21099808699731,18.09254075501778,15.61334941989051,15.7366835161007,0.161665,17.25261330975376,Night,20.49505846466887
17.21106573637533,18.0931424095463,15.61407886023997,15.73733538672276,0.179142,17.252706359604872,Morning,20.49505846466887
17.21113249706314,18.09393974456732,15.61480842579995,15.73798737492662,0.193614,17.252807842254292,Morning,20.49505846466887
17.21119883400052,18.09477617836104,15.61547608287701,15.73863948011826,0.208125,17.25291076809601,Morning,20.49505846466887
17.2102578225897,18.0945281671021,15.61661672556744,15.73927648186623,0.177572,17.252002863644655,Morning,20.49505846466887
17.20931537688994,18.09430598529491,15.61754373894931,15.7399136012604,0.149511,17.251094792817,Morning,20.49505846466887
17.20837285292553,18.09408378482483,15.61843756143163,15.74055083770673,0.131447,17.250186642658875,Morning,20.49505846466887
17.20813137683511,18.09198949032686,15.62003632337429,15.74117123016802,0.080694,17.249857521674425,Morning,20.49505846466887
17.2080350363224,18.09016101149456,15.6216352229189,15.74177645618381,0.024289,17.249679241909856,Morning,20.49505846466887
17.20818085713823,18.08767085825303,15.62316183034242,15.74238411540516,-0.02508,17.249700226351266,Morning,20.49505846466887
17.20740316539088,18.08407907142917,15.62354453516986,15.74298064106852,-0.08381,17.248789225772907,Morning,20.49505846466887
17.20717892648134,18.08048724727951,15.62372158521587,15.74357794400449,-0.13023,17.248405342135232,Morning,20.49505846466887
17.20851596661652,18.07755935574984,15.62389879743235,15.74418183015201,-0.17235,17.24954000160717,Morning,20.49505846466887
17.20825498031205,18.077689249526,15.62497430319027,15.74483105540086,-0.16919,17.24929770804899,Morning,20.49505846466887
17.20799445707394,18.07781916196506,15.62604997117233,15.74548039895086,-0.16602,17.249055856448066,Morning,20.49505846466887
17.20773424746369,18.0779787857388,15.62712578917474,15.74612985943869,-0.16286,17.248815712503802,Morning,20.49505846466887
17.21192228470418,18.0739758739203,15.62773463303732,15.74677621233358,-0.29543,17.25261491178217,Morning,20.49505846466887
17.21449027599606,18.07296813338262,15.62839680572308,15.74752260793847,-0.43163,17.255013116785868,Morning,20.49505846466887
17.21764440631351,18.07272570233046,15.62800311205235,15.74821468753094,-0.41759,17.258005764124853,Morning,20.49505846466887
17.22067624449403,18.07216213878099,15.62799475975246,15.74887753358209,-0.40968,17.260866749926578,Morning,20.49505846466887
17.22386742363011,18.0719174868439,15.62817945899431,15.74954078195826,-0.40437,17.263894647534382,Morning,20.49505846466887
17.22705812305371,18.07170439386847,15.62826327124044,15.75023525519056,-0.38023,17.266923572911033,Morning,20.49505846466887
17.23118849185124,18.07145393776991,15.62784486085221,15.75099392263933,-0.31409,17.270845667003716,Morning,20.49505846466887
17.23690054720046,18.07137014135643,15.6290874826207,15.75180430095737,-0.25861,17.276282355977038,Morning,20.49505846466887
17.242008042684,18.07331572988079,15.62987232789284,15.75265022616712,-0.2938,17.281239404787488,Morning,20.49505846466887
17.24922911972586,18.07557761721172,15.62945521220398,15.75351791746842,-0.28869,17.288224417750705,Morning,20.49505846466887
17.25690102289146,18.0780804985531,15.62842867257706,15.7543912668933,-0.24875,17.29565018191072,Morning,20.49505846466887
17.26564989521811,18.08111967695051,15.62847269519369,15.75523582979493,-0.21886,17.304127275645264,Morning,20.49505846466887
17.28753113857006,18.08859989737694,15.62681622450292,15.75633984109786,-0.1601,17.32532285147808,Morning,20.49505846466887
17.30937061399435,18.09772426318699,15.62513046509901,15.75746646149214,-0.14335,17.3465566073627,Morning,20.49505846466887
17.33121038795844,18.10895535298694,15.62049900047582,15.75857682957451,-0.11459,17.367890202828217,Morning,20.49505846466887
17.30692461129156,18.09653075215765,15.62733104569901,15.75871526723079,-0.1785,17.344170544365795,Morning,20.49505846466887
17.28263932355003,18.08694119493864,15.63120965600296,15.75884677021406,-0.22928,17.320585443044582,Morning,20.49505846466887
17.25894467989977,18.07904671415371,15.63535943518785,15.75899622403869,-0.35503,17.297643320773524,Morning,20.49505846466887
17.24670258095539,18.07544100480759,15.63965771013118,15.75931328666511,-0.4725,17.28581270621936,Morning,20.49505846466887
17.23577102033889,18.07238797854252,15.64150712459093,15.75968329940095,-0.51016,17.275256250378458,Morning,20.49505846466887
17.22431045303736,18.07228326101972,15.64284136456316,15.76014584350823,-0.52635,17.264335684814586,Morning,20.49505846466887
17.24735880315376,18.07569030381277,15.64270701631438,15.76128483809033,-0.54059,17.28644991329005,Afternoon,20.49505846466887
17.27409324133505,18.08402280283256,15.6385468522769,15.76256984124582,-0.37923,17.31230809455448,Afternoon,20.49505846466887
17.30424903165455,18.09536551542949,15.63525534768035,15.76384720083489,-0.29506,17.34156783158975,Afternoon,20.49505846466887
17.36491031227779,18.12677185188689,15.61804959305554,15.76576595234389,-0.1876,17.400832681245955,Afternoon,20.49505846466887
17.42922717089277,18.16479426057233,15.59637611808063,15.76772171013049,-0.22248,17.463892541573628,Afternoon,20.49505846466887
17.49619133832292,18.20359069431698,15.57104395403763,15.76969617662101,-0.31054,17.52951013781261,Afternoon,20.49505846466887
17.43760904549135,18.16962048617018,15.59534827337686,15.7691866893725,-0.25032,17.47210470018182,Afternoon,20.49505846466887
17.38058022931995,18.13600737392643,15.61612610450674,15.76868816308268,-0.22178,17.41619540936223,Afternoon,20.49505846466887
17.32712196584578,18.107380204364,15.63537111239889,15.76823680274306,-0.34631,17.363923189585964,Afternoon,20.49505846466887
17.31357826530451,18.09976708543941,15.63976268087882,15.76859269547462,-0.40111,17.350662827173952,Afternoon,20.49505846466887
17.30003460498911,18.09374300035869,15.64348192389192,15.76895274498752,-0.47286,17.337477776507587,Afternoon,20.49505846466887
17.28652733267882,18.08877499272469,15.64671063744656,15.76932493267029,-0.54661,17.32437740588852,Afternoon,20.49505846466887
17.28201976830599,18.08717435055956,15.64847840724323,15.76986660580036,-0.57985,17.320008426260966,Afternoon,20.49505846466887
17.27711623650738,18.08577746992205,15.65024634023312,15.77040839785433,-0.62561,17.315271965096382,Afternoon,20.49505846466887
17.27242782921233,18.08438060794745,15.65185640456251,15.77095786399395,-0.69911,17.310740384209236,Afternoon,20.49505846466887
17.27157372492244,18.08403261954068,15.65288102990638,15.77158820539304,-0.74377,17.309910500918534,Afternoon,20.49505846466887
17.27072007400847,18.08373434909595,15.6540177776481,15.772218665781,-0.78842,17.30908342027106,Afternoon,20.49505846466887
17.26986684826207,18.08343609731414,15.65517696065569,15.77284924487172,-0.8295,17.30825674810172,Afternoon,20.49505846466887
17.2719594507489,18.08408648067142,15.65579182411358,15.77353787137727,-0.81404,17.310280786427704,Afternoon,20.49505846466887
17.27405226984122,18.08473688269162,15.65640683869614,15.77422661724441,-0.79501,17.312305031964986,Afternoon,20.49505846466887
17.27614506229435,18.08538726604892,15.65702202889165,15.77491548126383,-0.77598,17.31432925126509,Afternoon,20.49505846466887
17.25523340957514,18.07931503068973,15.66284249106402,15.77506889542546,-0.71403,17.29412443034018,Afternoon,20.49505846466887
17.23072359712457,18.07728062543392,15.66371845922363,15.77533915638963,-0.65854,17.270683392351927,Afternoon,20.49505846466887
17.22028913291368,18.07992359049292,15.6665476256615,15.77569048112656,-0.69438,17.260870622798322,Afternoon,20.49505846466887
17.21989541260226,18.08062729375174,15.66756743490618,15.77629027894467,-0.66687,17.2605291087917,Afternoon,20.49505846466887
17.22070496423649,18.08133099701056,15.6685728409963,15.77689687493673,-0.62915,17.261333664085576,Afternoon,20.49505846466887
17.22151396254174,18.08231889889025,15.66948399022089,15.77751016326015,-0.59783,17.262151158058742,Afternoon,20.49505846466887
17.22238797692114,18.08301855230008,15.67010988919709,15.77814108704156,-0.57573,17.263016875024462,Afternoon,20.49505846466887
17.22317504270878,18.08402967082572,15.67070270893849,15.77878154368422,-0.54264,17.26381454262743,Afternoon,20.49505846466887
17.22304167369527,18.08535441936343,15.67128940576542,15.77942710260485,-0.49599,17.263750402622907,Afternoon,20.49505846466887
17.22291663560659,18.08143802874349,15.67246312823211,15.78019033848989,-0.61393,17.26344573012634,Evening,20.49505846466887
17.22555987810975,18.08000688302417,15.67301390082503,15.78100680463126,-0.64852,17.265895517966694,Evening,20.49505846466887
17.23116350459025,18.07870871045784,15.67258154395237,15.78182978781958,-0.62208,17.271171149583758,Evening,20.49505846466887
17.23515533221373,18.07861380961999,15.67322379882017,15.7826173732057,-0.58931,17.27496878960178,Evening,20.49505846466887
17.24320302170248,18.07883440508407,15.67389817606724,15.78340114098917,-0.55987,17.282644449267323,Evening,20.49505846466887
17.25408897149768,18.07905503787395,15.67481165455497,15.7842053962774,-0.55686,17.29302347434279,Evening,20.49505846466887
17.22580260784821,18.08278007779759,15.67722312011274,15.78406868150504,-0.51762,17.266258709348378,Evening,20.49505846466887
17.22157890449743,18.12687330346394,15.66629445423897,15.78490863373326,-0.11716,17.26432542107802,Evening,20.49505846466887
17.26022552383829,18.17975983377938,15.62886120135468,15.78608165137278,0.166211,17.303638358552412,Evening,20.49505846466887
17.26928731461747,18.19077913700564,15.62099382128376,15.78688052409421,0.285706,17.312790985241914,Evening,20.49505846466887
17.27791038871699,18.2018026020583,15.61276910402424,15.7877157763816,0.405198,17.321525906248688,Evening,20.49505846466887
17.28653338156405,18.21263396989503,15.60402737881903,15.78856559375143,0.524684,17.33025157978749,Evening,20.49505846466887
17.28520038698921,18.21096847415727,15.60653835773794,15.78918471791358,0.52668,17.328903269742465,Evening,20.49505846466887
17.28386704013561,18.20930295975662,15.60904952512331,15.78980396226624,0.528664,17.32755462330241,Evening,20.49505846466887
17.28253324941107,18.20763750134468,15.61145589333382,15.79042332590792,0.530629,17.326205544428657,Evening,20.49505846466887
17.28069516780813,18.2059713524055,15.61393089263177,15.79103637360441,0.537865,17.32437612289893,Evening,20.49505846466887
17.27885652743041,18.20416558632142,15.61626873058049,15.79165407248654,0.545087,17.322539532348294,Evening,20.49505846466887
17.27701731463292,18.20241575294463,15.61838144456599,15.79227189072301,0.552293,17.320705022473387,Evening,20.49505846466887
17.27672407417059,18.20194776209971,15.61953076974547,15.79291818334566,0.576754,17.32040366486016,Evening,20.49505846466887
17.27643066763537,18.201479733929,15.62068025909303,15.79356459536623,0.601199,17.320102147318078,Evening,20.49505846466887
17.27613711414079,18.2010117057583,15.62182983925212,15.79421112680649,0.625624,17.319800489813453,Evening,20.49505846466887
17.27730649252074,18.20314972743127,15.62087983026442,15.7948982978587,0.676324,17.321015552427696,Evening,20.49505846466887
17.27847607793515,18.20528773044134,15.61992998552632,15.7955855871432,0.726997,17.32223081136873,Evening,20.49505846466887
17.27964601277003,18.20742575211433,15.61898028060374,15.79627299622054,0.777646,17.323446404020984,Evening,20.49505846466887
17.27677855373743,18.20396040642951,15.62250127733083,15.79686925778931,0.768753,17.32055134394666,Evening,20.49505846466887
17.27391163804444,18.20048955518958,15.62602241392782,15.79746563888678,0.759834,17.317656540324137,Evening,20.49505846466887
17.27104520188913,18.19693472090568,15.62954373934438,15.7980704594212,0.74274,17.314758210964282,Evening,20.49505846466887
17.27075550571893,18.19729939394763,15.62996488850363,15.79873157653371,0.758458,17.31449962873319,Evening,20.49505846466887
17.27046639447152,18.1976640669896,15.6303862020756,15.79939281293262,0.774155,17.314241603638237,Evening,20.49505846466887
17.27017762690859,18.19802870270577,15.63080765562624,15.80005416956299,0.789828,17.31398390413621,Evening,20.49505846466887
17.26759673022092,18.19503765592765,15.63398403803192,15.80067015742521,0.761852,17.311384234739933,Evening,20.49505846466887
17.26501273814923,18.1920974655484,15.63716058493193,15.80128934393592,0.733847,17.30878402875247,Evening,20.49505846466887
17.26240731968814,18.18918922605167,15.64033727189226,15.8019127132855,0.705811,17.306164930076783,Evening,20.49505846466887
17.23717939680792,18.15798325447806,15.6627649039674,15.80226570247278,0.4023,17.280659127946127,Evening,20.49505846466887
17.22225259461266,18.12784323302457,15.68478550648456,15.80268167692111,0.433051,17.26501525327773,Evening,20.49505846466887
17.2216667022331,18.09830001374456,15.69912267819417,15.80321613231064,0.285185,17.263057949916217,Evening,20.49505846466887
17.22152045383087,18.09523879446752,15.70072294582083,15.80387246678367,0.29249,17.26277367801643,Evening,20.49505846466887
17.2215343172681,18.09222518424498,15.70195949260751,15.80451628503714,0.299984,17.262644121467375,Evening,20.49505846466887
17.2223403822582,18.0893239433353,15.70312558446153,15.80515739523424,0.305711,17.263274427223447,Evening,20.49505846466887
17.22269484226038,18.08907580143682,15.70396014653001,15.80582395391139,0.307295,17.263600368096533,Evening,20.49505846466887
17.2230490765067,18.0888690351847,15.70479488556856,15.80649063275257,0.308871,17.263928056012006,Evening,20.49505846466887
17.22340334935339,18.08867999868631,15.70562978937383,15.80715743085644,0.308849,17.264256621462454,Evening,20.49505846466887
17.22165011648996,18.09071934961423,15.70657916537631,15.80782759495476,0.302852,17.262683551729673,Night,20.49505846466887
17.22093074226412,18.09288835169918,15.70749404461425,15.80850104105502,0.295259,17.262101337267165,Night,20.49505846466887
17.22048075807701,18.09505750308732,15.70840036826644,15.80916877902402,0.280522,17.26177571269652,Night,20.49505846466887
17.21216460284927,18.10405693945437,15.71212511034669,15.8096600002455,0.245419,17.254282083323453,Night,20.49505846466887
17.21424175897737,18.11165290717899,15.71592157870561,15.81033796726319,0.531047,17.256621145237528,Night,20.49505846466887
17.24648153396867,18.11198394967774,15.70800720694293,15.81118164942024,1.094224,17.28734307873919,Night,20.49505846466887
17.25922299887707,18.12558283875769,15.6984113261572,15.81203660090278,1.19208,17.300122577346833,Night,20.49505846466887
17.27137346193991,18.14065977342316,15.68827158001147,15.81290265801237,1.243965,17.31240919449682,Night,20.49505846466887
17.28591735491418,18.1547523148357,15.67673093208246,15.8137940527468,1.229332,17.326928618175838,Night,20.49505846466887
17.29485081790907,18.16381736995451,15.66961963480208,15.81460391482486,1.218688,17.335866435350702,Night,20.49505846466887
17.30393003184899,18.17288505654205,15.66307765463326,15.81541389732969,1.231032,17.344943266489512,Night,20.49505846466887
17.31300891981206,18.18202149724827,15.65651057109132,15.81622399997546,1.263218,17.354023044537815,Night,20.49505846466887
17.31434411498969,18.18324582072874,15.65633834833032,15.81690411896342,1.273804,17.35535280495931,Night,20.49505846466887
17.31567874726269,18.18447790797507,15.65621292608389,15.81758435844392,1.284428,17.356682402896624,Night,20.49505846466887
17.31701280163467,18.18570997655851,15.65612847037213,15.81826471813116,1.295066,17.358011454335426,Night,20.49505846466887
17.3085558124845,18.17924442061054,15.66330436333445,15.8188062511734,1.248268,17.349650737087245,Night,20.49505846466887
17.29883958994807,18.17281447347323,15.67046181874985,15.81934790385076,1.204054,17.340092334104355,Night,20.49505846466887
17.28912316016639,18.16646697902224,15.67752566723627,15.81988967680067,1.172655,17.330537632656352,Night,20.49505846466887
17.27992555938028,18.15841949979483,15.68546741167299,15.82040967214089,1.146401,17.32139658559789,Night,20.49505846466887
17.27072797758631,18.15037202056744,15.6936369822404,15.82092978748982,1.119573,17.312255583408124,Night,20.49505846466887
17.26230498556547,18.14165144523683,15.70208700733695,15.82146653492812,1.113013,17.303820463212254,Night,20.49505846466887
17.25494826319009,18.13491775942382,15.70878238469433,15.82202894802487,1.139678,17.296494937150715,Night,20.49505846466887
17.24677226875417,18.12850709106089,15.7151060308908,15.82258530198408,1.159853,17.288404359344227,Night,20.49505846466887
17.23784627356639,18.12228398482955,15.72090759490429,15.82314590228499,1.129312,17.27960826708855,Night,20.49505846466887
17.23415987094964,18.11766810876828,15.7254311508725,15.82375668789422,1.05071,17.275878753591204,Night,20.49505846466887
17.23077393077869,18.11302673918744,15.72995258519118,15.8243675939517,0.963169,17.272434210043556,Night,20.49505846466887
17.22755448010783,18.10833324413065,15.73444697187789,15.82496859383911,0.875359,17.26914576645947,Night,20.49505846466887
17.22666141073313,18.1094984622112,15.73503205435349,15.82563458255918,0.87657,17.268350475438197,Night,20.49505846466887
17.22576850810284,18.11066368029176,15.73561729015761,15.82630069240894,0.87914,17.267555343252678,Night,20.49505846466887
17.22487556823304,18.11183250031178,15.73620269154826,15.82696409954214,0.879936,17.26676034642244,Night,20.49505846466887
17.22455798286904,18.11167800883913,15.73733034422869,15.82762517265929,0.873396,17.266450664898027,Night,20.49505846466887
17.22424009338499,18.1115234800407,15.73845815031983,15.82828636574115,0.866876,17.266140691958807,Night,20.49505846466887
17.22392183319448,18.11136898856806,15.73958609761847,15.82894768004068,0.860368,17.26583036772231,Night,20.49505846466887
17.22203901856983,18.11104643769298,15.74122875292593,15.82959360769318,0.820223,17.26402195566723,Night,20.49505846466887
17.22015553939313,18.11076001818971,15.74277473188348,15.83023965568414,0.788522,17.26221461264825,Night,20.49505846466887
17.21827143624834,18.11047358002356,15.74432091328387,15.83088642444611,0.758305,17.26040667446208,Night,20.49505846466887
17.21849893376208,18.11103147005588,15.74488653572092,15.8315553484413,0.766011,17.260649879032286,Morning,20.49505846466887
17.21872613077076,18.11158937875111,15.74545231173319,15.83222462641949,0.773911,17.260892798285845,Morning,20.49505846466887
17.2189531518811,18.11214728744635,15.74601825357873,15.83289420824026,0.781808,17.261135550022388,Morning,20.49505846466887
17.2172242407171,18.11195545151357,15.74746083219566,15.83354139219148,0.758415,17.259479900213428,Morning,20.49505846466887
17.21549546063492,18.1117636342437,15.74890358893135,15.83418934564756,0.72788,17.25782437616088,Morning,20.49505846466887
17.21400276859152,18.11157177964805,15.75034473814231,15.83483742021179,0.703062,17.256393715072168,Morning,20.49505846466887
17.2110980985208,18.10714885929626,15.75487187618956,15.83545109614804,0.638943,17.253417922680647,Morning,20.49505846466887
17.20819344787436,18.10207751519329,15.75919952751627,15.83605502970111,0.552045,17.250411376893847,Morning,20.49505846466887
17.20570597647146,18.09678438120261,15.76330041786045,15.83667216359156,0.483825,17.247791634552538,Morning,20.49505846466887
17.20292822587121,18.08016921310836,15.76775051175132,15.83712203201089,0.11192,17.244358559069553,Morning,20.49505846466887
17.20907277368499,18.06818393691471,15.76714622209764,15.8377414052735,-0.14996,17.249642591932407,Morning,20.49505846466887
17.21842841311464,18.06683826727211,15.7654623057357,15.83848748284045,-0.20099,17.25848947446033,Morning,20.49505846466887
17.24911556659083,18.07263546749815,15.76057199187739,15.84003021424193,-0.02431,17.287992157013075,Morning,20.49505846466887
17.30059588502478,18.09222923422455,15.75632453893567,15.84181267965761,0.052099,17.337953855190435,Morning,20.49505846466887
17.35421041304138,18.12184966192117,15.74205774227587,15.84360827199201,0.020944,17.390422596782887,Morning,20.49505846466887
17.38846888597478,18.14114541948172,15.72987044003506,15.84498661109662,0.006577,17.42396607387879,Morning,20.49505846466887
17.42472624405593,18.16240345019653,15.71769362665795,15.84638068068693,-0.01058,17.45950646624694,Morning,20.49505846466887
17.4610151656883,18.18259795696808,15.70393592688149,15.84777487072695,-0.05986,17.495026303257887,Morning,20.49505846466887
17.59681116675185,18.25504076024467,15.64836720118095,15.85118005486178,-0.32087,17.627795583056013,Morning,20.49505846466887
17.72744112709934,18.32141099222814,15.59051139295982,15.85460064887828,-0.56545,17.755356172593075,Morning,20.49505846466887
